,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
114,2021-04-23,TeamScore,Boston Celtics,61,KNeighborsRegressor,5,115,110.82,114.0,6.0,113.44,Under,Not conclusive,104,Correct,1,1533,0.83,-36.06000000000041,-2.35,,72.84999999999974,0,284,25.65
931,2021-04-23,TeamScore,Memphis Grizzlies,59,KNeighborsRegressor,5,116,121.75,110.0,3.0,118.9,Over,Not conclusive,130,Correct,1,1534,0.83,-35.23000000000041,-2.3,,72.84999999999974,0,284,25.65
239,2021-04-23,TeamScore,Charlotte Hornets,60,KNeighborsRegressor,5,109,104.04,109.1,4.0,104.88,Under,Not conclusive,108,Correct,1,1535,0.83,-34.40000000000041,-2.24,,72.84999999999974,0,284,25.65
491,2021-04-23,TeamScore,Denver Nuggets,60,KNeighborsRegressor,5,116,116.58,110.7,6.0,115.76,Under,Not conclusive,97,Correct,1,1536,0.83,-33.57000000000041,-2.19,,72.84999999999974,0,284,25.65
177,2021-04-23,TeamScore,Brooklyn Nets,61,KNeighborsRegressor,5,118,119.01,106.7,4.0,108.62,Under,Not conclusive,109,Correct,1,1537,0.83,-32.740000000000414,-2.13,,72.84999999999974,0,284,25.65
809,2021-04-23,TeamScore,Los Angeles Clippers,63,KNeighborsRegressor,5,117,116.92,119.8,8.0,116.64,Under,Not conclusive,109,Correct,1,1538,0.83,-31.910000000000416,-2.07,,72.84999999999974,0,284,25.65
1185,2021-04-24,TeamScore,New Orleans Pelicans,61,KNeighborsRegressor,5,116,115.7,106.6,4.0,112.8,Under,Prediction is UNDER 116,108,Correct,1,1539,0.83,-31.080000000000418,-2.02,0.83,73.67999999999974,1,285,25.85
1123,2021-04-24,TeamScore,Minnesota Timberwolves,62,KNeighborsRegressor,5,106,119.7,106.6,4.0,113.6,Over,Not conclusive,101,Incorrect,1,1540,-1.0,-32.08000000000042,-2.08,,73.67999999999974,0,285,25.85
1752,2021-04-24,TeamScore,Toronto Raptors,61,KNeighborsRegressor,5,104,111.47,108.7,5.0,104.54,Over,Not conclusive,103,Incorrect,1,1541,-1.0,-33.08000000000042,-2.15,,73.67999999999974,0,285,25.85
1058,2021-04-24,TeamScore,Milwaukee Bucks,60,KNeighborsRegressor,5,116,120.23,106.8,4.0,121.06,Over,Not conclusive,132,Correct,1,1542,0.83,-32.25000000000042,-2.09,,73.67999999999974,0,285,25.85
870,2021-04-24,TeamScore,Los Angeles Lakers,61,KNeighborsRegressor,5,107,109.17,111.7,8.0,105.54,Under,Not conclusive,93,Correct,1,1543,0.83,-31.42000000000042,-2.04,,73.67999999999974,0,285,25.85
492,2021-04-24,TeamScore,Denver Nuggets,61,KNeighborsRegressor,5,119,112.83,117.4,7.0,115.66,Under,Not conclusive,129,Incorrect,1,1544,-1.0,-32.42000000000042,-2.1,,73.67999999999974,0,285,25.85
303,2021-04-24,TeamScore,Chicago Bulls,61,KNeighborsRegressor,5,105,106.28,107.7,5.0,106.16,Over,Not conclusive,101,Incorrect,1,1545,-1.0,-33.42000000000042,-2.16,,73.67999999999974,0,285,25.85
556,2021-04-24,TeamScore,Detroit Pistons,62,KNeighborsRegressor,5,109,107.24,120.2,9.0,108.48,Under,Not conclusive,109,Incorrect,1,1546,-1.0,-34.42000000000042,-2.23,,73.67999999999974,0,285,25.85
682,2021-04-24,TeamScore,Houston Rockets,62,KNeighborsRegressor,5,107,106.65,111.7,6.0,106.7,Under,Not conclusive,116,Incorrect,1,1547,-1.0,-35.42000000000042,-2.29,,73.67999999999974,0,285,25.85
428,2021-04-24,TeamScore,Dallas Mavericks,60,KNeighborsRegressor,5,105,110.31,108.2,6.0,112.82,Over,Prediction is OVER 105,108,Correct,1,1548,0.83,-34.59000000000042,-2.23,0.83,74.50999999999974,1,286,26.05
1437,2021-04-24,TeamScore,Philadelphia 76ers,61,KNeighborsRegressor,5,113,109.29,112.2,5.0,111.38,Under,Not conclusive,94,Correct,1,1549,0.83,-33.760000000000424,-2.18,,74.50999999999974,0,286,26.05
743,2021-04-24,TeamScore,Indiana Pacers,60,KNeighborsRegressor,5,113,119.4,114.9,7.0,115.6,Over,Prediction is OVER 113,115,Correct,1,1550,0.83,-32.930000000000426,-2.12,0.83,75.33999999999973,1,287,26.25
1688,2021-04-24,TeamScore,San Antonio Spurs,60,KNeighborsRegressor,5,114,109.89,116.4,7.0,115.98,Over,Not conclusive,110,Incorrect,1,1551,-1.0,-33.930000000000426,-2.19,,75.33999999999973,0,287,26.25
1815,2021-04-24,TeamScore,Utah Jazz,61,KNeighborsRegressor,5,122,116.13,124.9,7.0,119.26,Under,Not conclusive,96,Correct,1,1552,0.83,-33.10000000000043,-2.13,,75.33999999999973,0,287,26.25
997,2021-04-24,TeamScore,Miami Heat,62,KNeighborsRegressor,5,109,105.78,107.5,4.0,108.16,Under,Prediction is UNDER 109,106,Correct,1,1553,0.83,-32.27000000000043,-2.08,0.83,76.16999999999973,1,288,26.45
1249,2021-04-24,TeamScore,New York Knicks,62,KNeighborsRegressor,5,107,116.26,108.6,5.0,110.92,Over,Not conclusive,120,Correct,1,1554,0.83,-31.44000000000043,-2.02,,76.16999999999973,0,288,26.45
115,2021-04-25,TeamScore,Boston Celtics,62,KNeighborsRegressor,5,112,111.7,107.7,4.0,110.2,Under,Prediction is UNDER 112,104,Correct,1,1555,0.83,-30.610000000000433,-1.97,0.83,76.99999999999973,1,289,26.64
932,2021-04-25,TeamScore,Memphis Grizzlies,60,KNeighborsRegressor,5,116,121.54,114.5,4.0,118.68,Over,Not conclusive,120,Correct,1,1556,0.83,-29.780000000000435,-1.91,,76.99999999999973,0,289,26.64
240,2021-04-25,TeamScore,Charlotte Hornets,61,KNeighborsRegressor,5,109,103.66,106.7,4.0,106.92,Under,Prediction is UNDER 109,125,Incorrect,1,1557,-1.0,-30.780000000000435,-1.98,-1.0,75.99999999999973,1,290,26.21
1626,2021-04-25,TeamScore,Sacramento Kings,61,KNeighborsRegressor,5,115,113.66,108.7,5.0,112.12,Under,Not conclusive,113,Correct,1,1558,0.83,-29.950000000000436,-1.92,,75.99999999999973,0,290,26.21
52,2021-04-25,TeamScore,Atlanta Hawks,62,KNeighborsRegressor,5,116,115.62,111.0,4.0,115.04,Under,Prediction is UNDER 116,111,Correct,1,1559,0.83,-29.120000000000438,-1.87,0.83,76.82999999999973,1,291,26.4
744,2021-04-25,TeamScore,Indiana Pacers,61,KNeighborsRegressor,5,113,116.7,119.7,7.0,115.4,Over,Prediction is OVER 113,131,Correct,1,1560,0.83,-28.29000000000044,-1.81,0.83,77.65999999999973,1,292,26.6
1374,2021-04-25,TeamScore,Orlando Magic,61,KNeighborsRegressor,5,107,103.31,117.5,8.0,103.62,Under,Not conclusive,112,Incorrect,1,1561,-1.0,-29.29000000000044,-1.88,,77.65999999999973,0,292,26.6
178,2021-04-25,TeamScore,Brooklyn Nets,62,KNeighborsRegressor,5,115,118.65,111.4,7.0,107.9,Under,Not conclusive,128,Incorrect,1,1562,-1.0,-30.29000000000044,-1.94,,77.65999999999973,0,292,26.6
1878,2021-04-25,TeamScore,Washington Wizards,61,KNeighborsRegressor,5,114,118.67,110.9,5.0,118.74,Over,Not conclusive,119,Correct,1,1563,0.83,-29.46000000000044,-1.88,,77.65999999999973,0,292,26.6
619,2021-04-25,TeamScore,Golden State Warriors,62,KNeighborsRegressor,5,120,118.54,119.2,6.0,117.48,Under,Not conclusive,117,Correct,1,1564,0.83,-28.630000000000443,-1.83,,77.65999999999973,0,292,26.6
366,2021-04-25,TeamScore,Cleveland Cavaliers,61,KNeighborsRegressor,5,109,109.01,112.8,2.0,109.02,Over,Not conclusive,110,Correct,1,1565,0.83,-27.800000000000445,-1.78,,77.65999999999973,0,292,26.6
1500,2021-04-25,TeamScore,Phoenix Suns,61,KNeighborsRegressor,5,116,111.85,114.0,6.0,117.5,Over,Not conclusive,119,Correct,1,1566,0.83,-26.970000000000447,-1.72,,77.65999999999973,0,292,26.6
1059,2021-04-25,TeamScore,Milwaukee Bucks,61,KNeighborsRegressor,5,120,121.16,112.3,4.0,119.52,Under,Not conclusive,104,Correct,1,1567,0.83,-26.140000000000448,-1.67,,77.65999999999973,0,292,26.6
1563,2021-04-25,TeamScore,Portland Trail Blazers,61,KNeighborsRegressor,5,114,109.7,118.3,7.0,111.6,Under,Not conclusive,113,Correct,1,1568,0.83,-25.31000000000045,-1.61,,77.65999999999973,0,292,26.6
1879,2021-04-26,TeamScore,Washington Wizards,62,KNeighborsRegressor,5,114,119.9,106.5,4.0,119.4,Over,Not conclusive,143,Correct,1,1569,0.83,-24.48000000000045,-1.56,,77.65999999999973,0,292,26.6
53,2021-04-26,TeamScore,Atlanta Hawks,63,KNeighborsRegressor,5,112,115.15,111.3,6.0,109.3,Under,Not conclusive,86,Correct,1,1570,0.83,-23.650000000000453,-1.51,,77.65999999999973,0,292,26.6
1124,2021-04-26,TeamScore,Minnesota Timberwolves,63,KNeighborsRegressor,5,107,115.78,106.8,4.0,108.96,Over,Not conclusive,105,Incorrect,1,1571,-1.0,-24.650000000000453,-1.57,,77.65999999999973,0,292,26.6
1816,2021-04-26,TeamScore,Utah Jazz,62,KNeighborsRegressor,5,121,114.34,123.9,7.0,118.68,Under,Not conclusive,104,Correct,1,1572,0.83,-23.820000000000455,-1.52,,77.65999999999973,0,292,26.6
810,2021-04-26,TeamScore,Los Angeles Clippers,64,KNeighborsRegressor,5,118,116.42,112.1,4.0,119.04,Over,Not conclusive,103,Incorrect,1,1573,-1.0,-24.820000000000455,-1.58,,77.65999999999973,0,292,26.6
1627,2021-04-26,TeamScore,Sacramento Kings,62,KNeighborsRegressor,5,113,114.43,111.9,8.0,114.46,Over,Not conclusive,113,Incorrect,1,1574,-1.0,-25.820000000000455,-1.64,,77.65999999999973,0,292,26.6
1689,2021-04-26,TeamScore,San Antonio Spurs,61,KNeighborsRegressor,5,116,109.26,112.8,2.0,112.12,Under,Prediction is UNDER 116,146,Incorrect,1,1575,-1.0,-26.820000000000455,-1.7,-1.0,76.65999999999973,1,293,26.16
871,2021-04-26,TeamScore,Los Angeles Lakers,62,KNeighborsRegressor,5,109,107.51,118.0,7.0,102.22,Under,Not conclusive,114,Incorrect,1,1576,-1.0,-27.820000000000455,-1.77,,76.65999999999973,0,293,26.16
1186,2021-04-26,TeamScore,New Orleans Pelicans,62,KNeighborsRegressor,5,111,115.49,109.3,5.0,112.18,Over,Not conclusive,120,Correct,1,1577,0.83,-26.990000000000457,-1.71,,76.65999999999973,0,293,26.16
367,2021-04-26,TeamScore,Cleveland Cavaliers,62,KNeighborsRegressor,5,104,106.78,108.6,5.0,104.56,Over,Not conclusive,96,Incorrect,1,1578,-1.0,-27.990000000000457,-1.77,,76.65999999999973,0,293,26.16
493,2021-04-26,TeamScore,Denver Nuggets,62,KNeighborsRegressor,5,116,115.27,118.1,7.0,118.94,Over,Not conclusive,120,Correct,1,1579,0.83,-27.16000000000046,-1.72,,76.65999999999973,0,293,26.16
998,2021-04-26,TeamScore,Miami Heat,63,KNeighborsRegressor,5,109,105.3,106.7,4.0,105.8,Under,Prediction is UNDER 109,102,Correct,1,1580,0.83,-26.33000000000046,-1.67,0.83,77.48999999999972,1,294,26.36
1312,2021-04-26,TeamScore,Oklahoma City Thunder,62,KNeighborsRegressor,5,103,104.52,107.8,4.0,102.64,Under,Not conclusive,90,Correct,1,1581,0.83,-25.500000000000462,-1.61,,77.48999999999972,0,294,26.36
1438,2021-04-26,TeamScore,Philadelphia 76ers,62,KNeighborsRegressor,5,116,108.24,121.2,7.0,111.68,Under,Not conclusive,121,Incorrect,1,1582,-1.0,-26.500000000000462,-1.68,,77.48999999999972,0,294,26.36
1250,2021-04-26,TeamScore,New York Knicks,63,KNeighborsRegressor,5,104,118.47,110.9,7.0,114.74,Over,Prediction is OVER 104,110,Correct,1,1583,0.83,-25.670000000000464,-1.62,0.83,78.31999999999972,1,295,26.55
304,2021-04-26,TeamScore,Chicago Bulls,62,KNeighborsRegressor,5,105,105.6,105.4,4.0,104.8,Under,Not conclusive,110,Incorrect,1,1584,-1.0,-26.670000000000464,-1.68,,78.31999999999972,0,295,26.55
1501,2021-04-26,TeamScore,Phoenix Suns,62,KNeighborsRegressor,5,107,113.6,107.6,4.0,108.6,Over,Not conclusive,118,Correct,1,1585,0.83,-25.840000000000465,-1.63,,78.31999999999972,0,295,26.55
933,2021-04-26,TeamScore,Memphis Grizzlies,61,KNeighborsRegressor,5,112,120.31,111.7,6.0,116.42,Over,Not conclusive,96,Incorrect,1,1586,-1.0,-26.840000000000465,-1.69,,78.31999999999972,0,295,26.55
1375,2021-04-26,TeamScore,Orlando Magic,62,KNeighborsRegressor,5,99,102.78,108.8,8.0,100.76,Over,Prediction is OVER 99,103,Correct,1,1587,0.83,-26.010000000000467,-1.64,0.83,79.14999999999972,1,296,26.74
429,2021-04-26,TeamScore,Dallas Mavericks,61,KNeighborsRegressor,5,118,111.94,120.2,7.0,112.88,Under,Not conclusive,106,Correct,1,1588,0.83,-25.18000000000047,-1.59,,79.14999999999972,0,296,26.74
557,2021-04-26,TeamScore,Detroit Pistons,63,KNeighborsRegressor,5,107,106.71,108.9,3.0,105.62,Under,Not conclusive,100,Correct,1,1589,0.83,-24.35000000000047,-1.53,,79.14999999999972,0,296,26.74
1753,2021-04-26,TeamScore,Toronto Raptors,62,KNeighborsRegressor,5,112,111.78,111.9,6.0,111.36,Under,Not conclusive,112,Incorrect,1,1590,-1.0,-25.35000000000047,-1.59,,79.14999999999972,0,296,26.74
683,2021-04-27,TeamScore,Houston Rockets,63,KNeighborsRegressor,5,114,107.33,120.2,6.0,106.66,Under,Not conclusive,107,Correct,1,1591,0.83,-24.520000000000472,-1.54,,79.14999999999972,0,296,26.74
179,2021-04-27,TeamScore,Brooklyn Nets,63,KNeighborsRegressor,5,118,117.32,108.0,4.0,107.44,Under,Prediction is UNDER 118,116,Correct,1,1592,0.83,-23.690000000000474,-1.49,0.83,79.97999999999972,1,297,26.93
1125,2021-04-27,TeamScore,Minnesota Timberwolves,64,KNeighborsRegressor,5,113,112.46,120.9,8.0,109.32,Under,Not conclusive,114,Incorrect,1,1593,-1.0,-24.690000000000474,-1.55,,79.97999999999972,0,297,26.93
620,2021-04-27,TeamScore,Golden State Warriors,63,KNeighborsRegressor,5,111,119.5,110.5,7.0,117.0,Over,Not conclusive,103,Incorrect,1,1594,-1.0,-25.690000000000474,-1.61,,79.97999999999972,0,297,26.93
1060,2021-04-27,TeamScore,Milwaukee Bucks,62,KNeighborsRegressor,5,118,121.59,107.7,4.0,122.38,Over,Not conclusive,114,Incorrect,1,1595,-1.0,-26.690000000000474,-1.67,,79.97999999999972,0,297,26.93
745,2021-04-27,TeamScore,Indiana Pacers,62,KNeighborsRegressor,5,118,118.71,112.2,3.0,115.22,Under,Not conclusive,112,Correct,1,1596,0.83,-25.860000000000475,-1.62,,79.97999999999972,0,297,26.93
1564,2021-04-27,TeamScore,Portland Trail Blazers,62,KNeighborsRegressor,5,116,111.0,120.2,9.0,114.2,Under,Not conclusive,133,Incorrect,1,1597,-1.0,-26.860000000000475,-1.68,,79.97999999999972,0,297,26.93
116,2021-04-27,TeamScore,Boston Celtics,63,KNeighborsRegressor,5,115,112.14,119.8,7.0,111.08,Under,Not conclusive,115,Incorrect,1,1598,-1.0,-27.860000000000475,-1.74,,79.97999999999972,0,297,26.93
1313,2021-04-27,TeamScore,Oklahoma City Thunder,63,KNeighborsRegressor,5,104,103.49,110.6,6.0,102.98,Under,Not conclusive,119,Incorrect,1,1599,-1.0,-28.860000000000475,-1.8,,79.97999999999972,0,297,26.93
430,2021-04-27,TeamScore,Dallas Mavericks,62,KNeighborsRegressor,5,112,111.11,107.9,4.0,107.02,Under,Prediction is UNDER 112,133,Incorrect,1,1600,-1.0,-29.860000000000475,-1.87,-1.0,78.97999999999972,1,298,26.5
1754,2021-04-27,TeamScore,Toronto Raptors,63,KNeighborsRegressor,5,115,111.58,113.9,6.0,111.16,Under,Not conclusive,103,Correct,1,1601,0.83,-29.030000000000477,-1.81,,78.97999999999972,0,298,26.5
241,2021-04-27,TeamScore,Charlotte Hornets,62,KNeighborsRegressor,5,112,103.23,111.0,4.0,112.06,Over,Not conclusive,104,Incorrect,1,1602,-1.0,-30.030000000000477,-1.87,,78.97999999999972,0,298,26.5
1628,2021-04-28,TeamScore,Sacramento Kings,63,KNeighborsRegressor,5,112,115.67,106.8,4.0,114.94,Over,Not conclusive,105,Incorrect,1,1603,-1.0,-31.030000000000477,-1.94,,78.97999999999972,0,298,26.5
1565,2021-04-28,TeamScore,Portland Trail Blazers,63,KNeighborsRegressor,5,114,112.62,116.6,7.0,112.24,Under,Not conclusive,130,Incorrect,1,1604,-1.0,-32.03000000000048,-2.0,,78.97999999999972,0,298,26.5
1690,2021-04-28,TeamScore,San Antonio Spurs,62,KNeighborsRegressor,5,104,111.88,105.4,4.0,109.16,Over,Not conclusive,111,Correct,1,1605,0.83,-31.20000000000048,-1.94,,78.97999999999972,0,298,26.5
811,2021-04-28,TeamScore,Los Angeles Clippers,65,KNeighborsRegressor,5,112,113.87,112.3,7.0,110.94,Under,Not conclusive,101,Correct,1,1606,0.83,-30.37000000000048,-1.89,,78.97999999999972,0,298,26.5
242,2021-04-28,TeamScore,Charlotte Hornets,63,KNeighborsRegressor,5,107,103.63,110.6,6.0,104.46,Under,Not conclusive,111,Incorrect,1,1607,-1.0,-31.37000000000048,-1.95,,78.97999999999972,0,298,26.5
999,2021-04-28,TeamScore,Miami Heat,64,KNeighborsRegressor,5,107,104.89,110.7,5.0,105.98,Under,Not conclusive,116,Incorrect,1,1608,-1.0,-32.37000000000048,-2.01,,78.97999999999972,0,298,26.5
1376,2021-04-28,TeamScore,Orlando Magic,63,KNeighborsRegressor,5,103,102.51,109.3,6.0,104.02,Over,Not conclusive,109,Correct,1,1609,0.83,-31.540000000000482,-1.96,,78.97999999999972,0,298,26.5
305,2021-04-28,TeamScore,Chicago Bulls,63,KNeighborsRegressor,5,104,104.67,109.3,5.0,105.14,Over,Not conclusive,94,Incorrect,1,1610,-1.0,-32.54000000000048,-2.02,,78.97999999999972,0,298,26.5
1502,2021-04-28,TeamScore,Phoenix Suns,63,KNeighborsRegressor,5,111,111.75,108.1,5.0,117.3,Over,Not conclusive,109,Incorrect,1,1611,-1.0,-33.54000000000048,-2.08,,78.97999999999972,0,298,26.5
117,2021-04-28,TeamScore,Boston Celtics,64,KNeighborsRegressor,5,112,108.89,108.5,5.0,112.78,Over,Not conclusive,120,Correct,1,1612,0.83,-32.710000000000484,-2.03,,78.97999999999972,0,298,26.5
1187,2021-04-28,TeamScore,New Orleans Pelicans,63,KNeighborsRegressor,5,112,117.5,111.0,6.0,115.2,Over,Not conclusive,112,Incorrect,1,1613,-1.0,-33.710000000000484,-2.09,,78.97999999999972,0,298,26.5
1817,2021-04-28,TeamScore,Utah Jazz,63,KNeighborsRegressor,5,122,112.86,123.3,6.0,119.12,Under,Not conclusive,154,Incorrect,1,1614,-1.0,-34.710000000000484,-2.15,,78.97999999999972,0,298,26.5
1880,2021-04-28,TeamScore,Washington Wizards,63,KNeighborsRegressor,5,109,123.7,109.4,8.0,120.0,Over,Prediction is OVER 109,116,Correct,1,1615,0.83,-33.880000000000486,-2.1,0.83,79.80999999999972,1,299,26.69
872,2021-04-28,TeamScore,Los Angeles Lakers,63,KNeighborsRegressor,5,114,108.54,114.0,2.0,114.28,Over,Not conclusive,107,Incorrect,1,1616,-1.0,-34.880000000000486,-2.16,,79.80999999999972,0,299,26.69
368,2021-04-28,TeamScore,Cleveland Cavaliers,63,KNeighborsRegressor,5,106,104.77,117.3,7.0,101.74,Under,Not conclusive,104,Correct,1,1617,0.83,-34.05000000000049,-2.11,,79.80999999999972,0,299,26.69
1439,2021-04-28,TeamScore,Philadelphia 76ers,63,KNeighborsRegressor,5,114,111.27,108.9,3.0,112.34,Under,Prediction is UNDER 114,127,Incorrect,1,1618,-1.0,-35.05000000000049,-2.17,-1.0,78.80999999999972,1,300,26.27
934,2021-04-28,TeamScore,Memphis Grizzlies,62,KNeighborsRegressor,5,118,117.25,112.2,3.0,116.1,Under,Prediction is UNDER 118,109,Correct,1,1619,0.83,-34.22000000000049,-2.11,0.83,79.63999999999972,1,301,26.46
494,2021-04-28,TeamScore,Denver Nuggets,63,KNeighborsRegressor,5,119,115.1,113.5,5.0,118.6,Under,Not conclusive,114,Correct,1,1620,0.83,-33.39000000000049,-2.06,,79.63999999999972,0,301,26.46
54,2021-04-28,TeamScore,Atlanta Hawks,64,KNeighborsRegressor,5,109,111.38,107.1,4.0,111.16,Over,Not conclusive,83,Incorrect,1,1621,-1.0,-34.39000000000049,-2.12,,79.63999999999972,0,301,26.46
1251,2021-04-28,TeamScore,New York Knicks,64,KNeighborsRegressor,5,109,115.97,107.4,4.0,114.34,Over,Not conclusive,113,Correct,1,1622,0.83,-33.56000000000049,-2.07,,79.63999999999972,0,301,26.46
746,2021-04-29,TeamScore,Indiana Pacers,63,KNeighborsRegressor,5,116,116.52,113.9,6.0,115.84,Under,Not conclusive,113,Correct,1,1623,0.83,-32.730000000000494,-2.02,,79.63999999999972,0,301,26.46
621,2021-04-29,TeamScore,Golden State Warriors,64,KNeighborsRegressor,5,118,117.19,116.4,5.0,116.58,Under,Not conclusive,114,Correct,1,1624,0.83,-31.900000000000496,-1.96,,79.63999999999972,0,301,26.46
1061,2021-04-29,TeamScore,Milwaukee Bucks,63,KNeighborsRegressor,5,121,121.26,119.8,8.0,120.32,Under,Not conclusive,136,Incorrect,1,1625,-1.0,-32.900000000000496,-2.02,,79.63999999999972,0,301,26.46
1188,2021-04-29,TeamScore,New Orleans Pelicans,64,KNeighborsRegressor,5,117,117.03,119.0,6.0,113.66,Under,Not conclusive,109,Correct,1,1626,0.83,-32.0700000000005,-1.97,,79.63999999999972,0,301,26.46
431,2021-04-29,TeamScore,Dallas Mavericks,63,KNeighborsRegressor,5,111,112.69,111.3,6.0,111.18,Over,Prediction is OVER 111,115,Correct,1,1627,0.83,-31.2400000000005,-1.92,0.83,80.46999999999971,1,302,26.65
1126,2021-04-29,TeamScore,Minnesota Timberwolves,65,KNeighborsRegressor,5,112,111.81,109.9,5.0,108.42,Under,Not conclusive,126,Incorrect,1,1628,-1.0,-32.2400000000005,-1.98,,80.46999999999971,0,302,26.65
1755,2021-04-29,TeamScore,Toronto Raptors,64,KNeighborsRegressor,5,109,108.14,111.6,7.0,108.08,Under,Not conclusive,111,Incorrect,1,1629,-1.0,-33.2400000000005,-2.04,,80.46999999999971,0,302,26.65
1314,2021-04-29,TeamScore,Oklahoma City Thunder,64,KNeighborsRegressor,5,110,106.11,112.1,4.0,106.22,Under,Not conclusive,95,Correct,1,1630,0.83,-32.4100000000005,-1.99,,80.46999999999971,0,302,26.65
180,2021-04-29,TeamScore,Brooklyn Nets,64,KNeighborsRegressor,5,120,119.11,117.6,8.0,111.02,Under,Not conclusive,130,Incorrect,1,1631,-1.0,-33.4100000000005,-2.05,,80.46999999999971,0,302,26.65
684,2021-04-29,TeamScore,Houston Rockets,64,KNeighborsRegressor,5,109,107.47,113.7,4.0,106.94,Under,Not conclusive,143,Incorrect,1,1632,-1.0,-34.4100000000005,-2.11,,80.46999999999971,0,302,26.65
495,2021-04-29,TeamScore,Denver Nuggets,64,KNeighborsRegressor,5,116,118.14,108.6,4.0,113.08,Under,Not conclusive,121,Incorrect,1,1633,-1.0,-35.4100000000005,-2.17,,80.46999999999971,0,302,26.65
558,2021-04-29,TeamScore,Detroit Pistons,64,KNeighborsRegressor,5,106,106.43,111.6,7.0,106.86,Over,Prediction is OVER 106,105,Incorrect,1,1634,-1.0,-36.4100000000005,-2.23,-1.0,79.46999999999971,1,303,26.23
1503,2021-04-30,TeamScore,Phoenix Suns,64,KNeighborsRegressor,5,111,110.0,107.7,4.0,115.2,Over,Not conclusive,121,Correct,1,1635,0.83,-35.5800000000005,-2.18,,79.46999999999971,0,303,26.23
935,2021-04-30,TeamScore,Memphis Grizzlies,63,KNeighborsRegressor,5,114,117.96,117.3,7.0,109.92,Under,Not conclusive,92,Correct,1,1636,0.83,-34.750000000000504,-2.12,,79.46999999999971,0,303,26.23
1818,2021-04-30,TeamScore,Utah Jazz,64,KNeighborsRegressor,5,114,115.18,108.9,6.0,110.76,Under,Not conclusive,100,Correct,1,1637,0.83,-33.920000000000506,-2.07,,79.46999999999971,0,303,26.23
1062,2021-04-30,TeamScore,Milwaukee Bucks,64,KNeighborsRegressor,5,120,122.3,107.4,4.0,122.0,Over,Not conclusive,108,Incorrect,1,1638,-1.0,-34.920000000000506,-2.13,,79.46999999999971,0,303,26.23
873,2021-04-30,TeamScore,Los Angeles Lakers,64,KNeighborsRegressor,5,116,106.44,121.1,5.0,106.88,Under,Not conclusive,106,Correct,1,1639,0.83,-34.09000000000051,-2.08,,79.46999999999971,0,303,26.23
1691,2021-04-30,TeamScore,San Antonio Spurs,63,KNeighborsRegressor,5,107,111.18,110.6,6.0,110.56,Over,Prediction is OVER 107,140,Correct,1,1640,0.83,-33.26000000000051,-2.03,0.83,80.29999999999971,1,304,26.41
181,2021-04-30,TeamScore,Brooklyn Nets,65,KNeighborsRegressor,5,122,119.23,113.3,3.0,122.26,Over,Not conclusive,109,Incorrect,1,1641,-1.0,-34.26000000000051,-2.09,,80.29999999999971,0,304,26.41
1881,2021-04-30,TeamScore,Washington Wizards,64,KNeighborsRegressor,5,114,122.77,109.9,6.0,119.54,Over,Not conclusive,122,Correct,1,1642,0.83,-33.43000000000051,-2.04,,80.29999999999971,0,304,26.41
118,2021-04-30,TeamScore,Boston Celtics,65,KNeighborsRegressor,5,112,110.77,111.0,5.0,114.54,Over,Not conclusive,143,Correct,1,1643,0.83,-32.60000000000051,-1.98,,80.29999999999971,0,304,26.41
306,2021-04-30,TeamScore,Chicago Bulls,64,KNeighborsRegressor,5,113,105.15,113.7,4.0,108.1,Under,Not conclusive,98,Correct,1,1644,0.83,-31.770000000000515,-1.93,,80.29999999999971,0,304,26.41
1566,2021-04-30,TeamScore,Portland Trail Blazers,64,KNeighborsRegressor,5,116,116.12,112.6,5.0,117.44,Over,Not conclusive,128,Correct,1,1645,0.83,-30.940000000000516,-1.88,,80.29999999999971,0,304,26.41
55,2021-04-30,TeamScore,Atlanta Hawks,65,KNeighborsRegressor,5,109,109.17,108.7,5.0,111.14,Over,Not conclusive,104,Incorrect,1,1646,-1.0,-31.940000000000516,-1.94,,80.29999999999971,0,304,26.41
1377,2021-04-30,TeamScore,Orlando Magic,64,KNeighborsRegressor,5,104,104.59,116.4,7.0,105.18,Over,Prediction is OVER 104,75,Incorrect,1,1647,-1.0,-32.940000000000516,-2.0,-1.0,79.29999999999971,1,305,26.0
1440,2021-04-30,TeamScore,Philadelphia 76ers,64,KNeighborsRegressor,5,114,112.36,110.8,4.0,113.32,Under,Prediction is UNDER 114,126,Incorrect,1,1648,-1.0,-33.940000000000516,-2.06,-1.0,78.29999999999971,1,306,25.59
1629,2021-04-30,TeamScore,Sacramento Kings,64,KNeighborsRegressor,5,108,114.95,110.3,9.0,115.1,Over,Prediction is OVER 108,110,Correct,1,1649,0.83,-33.11000000000052,-2.01,0.83,79.12999999999971,1,307,25.78
