,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
1590,2021-02-09,TeamScore,Sacramento Kings,25,RandomForestRegressor,15,113,112.87,109.8,4.0,113.47,Over,Not conclusive,111,Incorrect,1,476,-1.0,54.699999999999584,11.49,,26.79999999999997,0,83,32.29
519,2021-02-09,TeamScore,Detroit Pistons,25,RandomForestRegressor,15,116,107.04,124.9,9.0,109.4,Under,Not conclusive,122,Incorrect,1,477,-1.0,53.699999999999584,11.26,,26.79999999999997,0,83,32.29
143,2021-02-09,TeamScore,Brooklyn Nets,27,RandomForestRegressor,15,120,123.54,112.1,5.0,119.07,Under,Not conclusive,111,Correct,1,478,0.83,54.52999999999958,11.41,,26.79999999999997,0,83,32.29
1149,2021-02-10,TeamScore,New Orleans Pelicans,25,RandomForestRegressor,15,115,118.97,109.8,5.0,116.67,Over,Not conclusive,116,Correct,1,479,0.83,55.35999999999958,11.56,,26.79999999999997,0,83,32.29
144,2021-02-10,TeamScore,Brooklyn Nets,28,RandomForestRegressor,15,122,123.25,110.8,4.0,119.07,Under,Not conclusive,104,Correct,1,480,0.83,56.18999999999958,11.71,,26.79999999999997,0,83,32.29
709,2021-02-10,TeamScore,Indiana Pacers,26,RandomForestRegressor,15,118,112.48,125.0,9.0,114.13,Under,Not conclusive,94,Correct,1,481,0.83,57.01999999999958,11.85,,26.79999999999997,0,83,32.29
267,2021-02-10,TeamScore,Chicago Bulls,25,RandomForestRegressor,15,116,110.08,114.9,5.0,111.8,Under,Not conclusive,129,Incorrect,1,482,-1.0,56.01999999999958,11.62,,26.79999999999997,0,83,32.29
1087,2021-02-10,TeamScore,Minnesota Timberwolves,26,RandomForestRegressor,15,104,108.26,107.9,6.0,108.6,Over,Prediction is OVER 104,112,Correct,1,483,0.83,56.849999999999575,11.77,0.83,27.629999999999967,1,84,32.89
1840,2021-02-10,TeamScore,Washington Wizards,23,RandomForestRegressor,15,113,107.19,108.4,4.0,105.2,Under,Prediction is UNDER 113,115,Incorrect,1,484,-1.0,55.849999999999575,11.54,-1.0,26.629999999999967,1,85,31.33
395,2021-02-10,TeamScore,Dallas Mavericks,27,RandomForestRegressor,15,112,114.48,116.1,7.0,114.67,Over,Prediction is OVER 112,118,Correct,1,485,0.83,56.67999999999957,11.69,0.83,27.459999999999965,1,86,31.93
1275,2021-02-10,TeamScore,Oklahoma City Thunder,25,RandomForestRegressor,15,101,110.8,104.9,5.0,110.53,Over,Not conclusive,113,Correct,1,486,0.83,57.50999999999957,11.83,,27.459999999999965,0,86,31.93
1024,2021-02-10,TeamScore,Milwaukee Bucks,26,RandomForestRegressor,15,115,124.44,106.2,5.0,122.4,Over,Not conclusive,124,Correct,1,487,0.83,58.33999999999957,11.98,,27.459999999999965,0,86,31.93
456,2021-02-10,TeamScore,Denver Nuggets,25,RandomForestRegressor,15,114,114.85,115.3,9.0,111.87,Under,Not conclusive,133,Incorrect,1,488,-1.0,57.33999999999957,11.75,,27.459999999999965,0,86,31.93
1717,2021-02-10,TeamScore,Toronto Raptors,26,RandomForestRegressor,15,120,118.3,117.6,7.0,121.67,Over,Not conclusive,137,Correct,1,489,0.83,58.16999999999957,11.9,,27.459999999999965,0,86,31.93
1464,2021-02-10,TeamScore,Phoenix Suns,25,RandomForestRegressor,15,110,108.17,112.5,4.0,110.73,Over,Not conclusive,125,Correct,1,490,0.83,58.99999999999957,12.04,,27.459999999999965,0,86,31.93
332,2021-02-10,TeamScore,Cleveland Cavaliers,27,RandomForestRegressor,15,104,103.36,108.4,6.0,104.2,Over,Not conclusive,95,Incorrect,1,491,-1.0,57.99999999999957,11.81,,27.459999999999965,0,86,31.93
15,2021-02-10,TeamScore,Atlanta Hawks,25,RandomForestRegressor,15,114,113.48,121.8,9.0,114.53,Over,Not conclusive,117,Correct,1,492,0.83,58.829999999999565,11.96,,27.459999999999965,0,86,31.93
836,2021-02-10,TeamScore,Los Angeles Lakers,27,RandomForestRegressor,15,113,109.49,113.0,5.0,111.13,Under,Not conclusive,114,Incorrect,1,493,-1.0,57.829999999999565,11.73,,27.459999999999965,0,86,31.93
206,2021-02-10,TeamScore,Charlotte Hornets,27,RandomForestRegressor,15,107,116.31,118.0,8.0,114.47,Over,Prediction is OVER 107,114,Correct,1,494,0.83,58.65999999999956,11.87,0.83,28.289999999999964,1,87,32.52
773,2021-02-10,TeamScore,Los Angeles Clippers,27,RandomForestRegressor,15,117,114.16,114.5,6.0,112.93,Under,Not conclusive,119,Incorrect,1,495,-1.0,57.65999999999956,11.65,,28.289999999999964,0,87,32.52
893,2021-02-10,TeamScore,Memphis Grizzlies,21,RandomForestRegressor,15,112,115.15,109.8,6.0,113.53,Over,Not conclusive,130,Correct,1,496,0.83,58.48999999999956,11.79,,28.289999999999964,0,87,32.52
1340,2021-02-11,TeamScore,Orlando Magic,27,RandomForestRegressor,15,105,104.45,108.6,5.0,103.13,Under,Not conclusive,105,Incorrect,1,497,-1.0,57.48999999999956,11.57,,28.289999999999964,0,87,32.52
520,2021-02-11,TeamScore,Detroit Pistons,26,RandomForestRegressor,15,112,108.97,112.1,5.0,108.47,Under,Not conclusive,95,Correct,1,498,0.83,58.31999999999956,11.71,,28.289999999999964,0,87,32.52
710,2021-02-11,TeamScore,Indiana Pacers,27,RandomForestRegressor,15,114,111.77,112.1,5.0,112.33,Under,Not conclusive,111,Correct,1,499,0.83,59.14999999999956,11.85,,28.289999999999964,0,87,32.52
584,2021-02-11,TeamScore,Golden State Warriors,27,RandomForestRegressor,15,114,118.15,114.4,7.0,117.33,Over,Prediction is OVER 114,111,Incorrect,1,500,-1.0,58.14999999999956,11.63,-1.0,27.289999999999964,1,88,31.01
1403,2021-02-11,TeamScore,Philadelphia 76ers,27,RandomForestRegressor,15,117,114.22,113.5,6.0,112.33,Under,Not conclusive,114,Correct,1,501,0.83,58.979999999999556,11.77,,27.289999999999964,0,88,31.01
961,2021-02-11,TeamScore,Miami Heat,26,RandomForestRegressor,15,104,102.98,107.5,4.0,107.4,Over,Not conclusive,101,Incorrect,1,504,-1.0,59.63999999999955,11.83,,28.119999999999962,0,89,31.6
1527,2021-02-11,TeamScore,Portland Trail Blazers,25,RandomForestRegressor,15,114,114.04,109.8,4.0,116.4,Over,Not conclusive,118,Correct,1,505,0.83,60.46999999999955,11.97,,28.119999999999962,0,89,31.6
646,2021-02-11,TeamScore,Houston Rockets,26,RandomForestRegressor,15,108,108.3,104.0,2.0,103.0,Under,Not conclusive,94,Correct,1,506,0.83,61.29999999999955,12.11,,28.119999999999962,0,89,31.6
774,2021-02-12,TeamScore,Los Angeles Clippers,28,RandomForestRegressor,15,118,115.43,110.7,6.0,115.93,Under,Not conclusive,125,Incorrect,1,507,-1.0,60.29999999999955,11.89,,28.119999999999962,0,89,31.6
1088,2021-02-12,TeamScore,Minnesota Timberwolves,27,RandomForestRegressor,15,107,108.72,115.0,7.0,108.07,Over,Prediction is OVER 107,114,Correct,1,508,0.83,61.12999999999955,12.03,0.83,28.94999999999996,1,90,32.17
894,2021-02-12,TeamScore,Memphis Grizzlies,22,RandomForestRegressor,15,103,116.22,102.2,4.0,112.87,Over,Not conclusive,105,Correct,1,509,0.83,61.959999999999546,12.17,,28.94999999999996,0,90,32.17
16,2021-02-12,TeamScore,Atlanta Hawks,26,RandomForestRegressor,15,114,113.56,112.8,5.0,114.53,Over,Not conclusive,114,Incorrect,1,510,-1.0,60.959999999999546,11.95,,28.94999999999996,0,90,32.17
1781,2021-02-12,TeamScore,Utah Jazz,27,RandomForestRegressor,15,115,117.12,115.1,4.0,117.67,Over,Not conclusive,129,Correct,1,512,0.83,62.61999999999954,12.23,,29.77999999999996,0,91,32.73
333,2021-02-12,TeamScore,Cleveland Cavaliers,28,RandomForestRegressor,15,108,102.08,113.5,6.0,104.13,Under,Not conclusive,110,Incorrect,1,513,-1.0,61.61999999999954,12.01,,29.77999999999996,0,91,32.73
1150,2021-02-12,TeamScore,New Orleans Pelicans,26,RandomForestRegressor,15,113,119.77,122.3,9.0,121.07,Over,Prediction is OVER 113,130,Correct,1,514,0.83,62.44999999999954,12.15,0.83,30.609999999999957,1,92,33.27
1276,2021-02-12,TeamScore,Oklahoma City Thunder,26,RandomForestRegressor,15,108,112.05,109.1,7.0,112.07,Over,Prediction is OVER 108,95,Incorrect,1,515,-1.0,61.44999999999954,11.93,-1.0,29.609999999999957,1,93,31.84
1655,2021-02-12,TeamScore,San Antonio Spurs,27,RandomForestRegressor,15,112,109.27,116.1,7.0,110.8,Under,Not conclusive,125,Incorrect,1,516,-1.0,60.44999999999954,11.72,,29.609999999999957,0,93,31.84
1025,2021-02-12,TeamScore,Milwaukee Bucks,27,RandomForestRegressor,15,114,123.8,106.2,5.0,123.67,Over,Not conclusive,115,Correct,1,517,0.83,61.27999999999954,11.85,,29.609999999999957,0,93,31.84
1528,2021-02-12,TeamScore,Portland Trail Blazers,26,RandomForestRegressor,15,115,114.37,115.9,9.0,111.07,Under,Not conclusive,129,Incorrect,1,518,-1.0,60.27999999999954,11.64,,29.609999999999957,0,93,31.84
268,2021-02-12,TeamScore,Chicago Bulls,26,RandomForestRegressor,15,111,110.51,107.9,6.0,110.87,Under,Not conclusive,106,Correct,1,519,0.83,61.10999999999954,11.77,,29.609999999999957,0,93,31.84
1341,2021-02-12,TeamScore,Orlando Magic,28,RandomForestRegressor,15,109,104.74,117.5,5.0,106.6,Under,Not conclusive,123,Incorrect,1,520,-1.0,60.10999999999954,11.56,,29.609999999999957,0,93,31.84
207,2021-02-12,TeamScore,Charlotte Hornets,28,RandomForestRegressor,15,114,117.03,113.4,5.0,114.33,Over,Not conclusive,120,Correct,1,521,0.83,60.939999999999536,11.7,,29.609999999999957,0,93,31.84
1591,2021-02-12,TeamScore,Sacramento Kings,26,RandomForestRegressor,15,116,114.53,115.3,8.0,114.07,Under,Not conclusive,112,Correct,1,522,0.83,61.769999999999534,11.83,,29.609999999999957,0,93,31.84
1215,2021-02-12,TeamScore,New York Knicks,28,RandomForestRegressor,15,111,104.71,113.7,6.0,106.33,Under,Not conclusive,109,Correct,1,523,0.83,62.59999999999953,11.97,,29.609999999999957,0,93,31.84
837,2021-02-12,TeamScore,Los Angeles Lakers,28,RandomForestRegressor,15,111,110.93,116.7,7.0,113.2,Over,Not conclusive,115,Correct,1,524,0.83,63.42999999999953,12.1,,29.609999999999957,0,93,31.84
1841,2021-02-12,TeamScore,Washington Wizards,24,RandomForestRegressor,15,107,109.92,101.3,4.0,107.27,Over,Not conclusive,91,Incorrect,1,525,-1.0,62.42999999999953,11.89,,29.609999999999957,0,93,31.84
396,2021-02-12,TeamScore,Dallas Mavericks,28,RandomForestRegressor,15,114,115.28,117.6,5.0,116.4,Over,Not conclusive,143,Correct,1,526,0.83,63.25999999999953,12.03,,29.609999999999957,0,93,31.84
457,2021-02-12,TeamScore,Denver Nuggets,26,RandomForestRegressor,15,116,114.82,114.3,6.0,113.07,Under,Not conclusive,97,Correct,1,527,0.83,64.08999999999953,12.16,,29.609999999999957,0,93,31.84
145,2021-02-13,TeamScore,Brooklyn Nets,29,RandomForestRegressor,15,120,120.91,109.9,5.0,118.4,Under,Not conclusive,134,Incorrect,1,529,-1.0,63.91999999999953,12.08,,29.609999999999957,0,93,31.84
1404,2021-02-13,TeamScore,Philadelphia 76ers,28,RandomForestRegressor,15,108,114.19,108.5,6.0,113.4,Over,Prediction is OVER 108,111,Correct,1,530,0.83,64.74999999999953,12.22,0.83,30.439999999999955,1,94,32.38
962,2021-02-13,TeamScore,Miami Heat,27,RandomForestRegressor,15,102,104.67,106.2,5.0,104.6,Over,Not conclusive,94,Incorrect,1,531,-1.0,63.74999999999953,12.01,,30.439999999999955,0,94,32.38
17,2021-02-13,TeamScore,Atlanta Hawks,27,RandomForestRegressor,15,115,113.44,110.9,5.0,111.87,Under,Not conclusive,113,Correct,1,532,0.83,64.57999999999953,12.14,,30.439999999999955,0,94,32.38
1465,2021-02-13,TeamScore,Phoenix Suns,26,RandomForestRegressor,15,109,109.55,110.0,4.0,108.87,Under,Not conclusive,120,Incorrect,1,533,-1.0,63.57999999999953,11.93,,30.439999999999955,0,94,32.38
1782,2021-02-13,TeamScore,Utah Jazz,28,RandomForestRegressor,15,111,119.26,107.0,4.0,117.87,Over,Not conclusive,112,Correct,1,534,0.83,64.40999999999953,12.06,,30.439999999999955,0,94,32.38
711,2021-02-13,TeamScore,Indiana Pacers,28,RandomForestRegressor,15,112,109.93,118.5,8.0,111.73,Under,Not conclusive,125,Incorrect,1,535,-1.0,63.40999999999953,11.85,,30.439999999999955,0,94,32.38
1216,2021-02-13,TeamScore,New York Knicks,29,RandomForestRegressor,15,101,104.39,114.4,6.0,106.8,Over,Prediction is OVER 101,121,Correct,1,536,0.83,64.23999999999953,11.99,0.83,31.269999999999953,1,95,32.92
585,2021-02-13,TeamScore,Golden State Warriors,28,RandomForestRegressor,15,121,116.12,119.4,8.0,119.0,Under,Not conclusive,117,Correct,1,537,0.83,65.06999999999952,12.12,,31.269999999999953,0,95,32.92
647,2021-02-13,TeamScore,Houston Rockets,27,RandomForestRegressor,15,103,106.92,105.6,5.0,105.2,Over,Not conclusive,99,Incorrect,1,538,-1.0,64.06999999999952,11.91,,31.269999999999953,0,95,32.92
208,2021-02-14,TeamScore,Charlotte Hornets,29,RandomForestRegressor,15,112,118.47,112.5,5.0,117.0,Over,Not conclusive,110,Incorrect,1,539,-1.0,63.069999999999524,11.7,,31.269999999999953,0,95,32.92
334,2021-02-14,TeamScore,Cleveland Cavaliers,29,RandomForestRegressor,15,100,100.77,109.4,6.0,101.47,Over,Prediction is OVER 100,111,Correct,1,540,0.83,63.89999999999952,11.83,0.83,32.09999999999995,1,96,33.44
458,2021-02-14,TeamScore,Denver Nuggets,27,RandomForestRegressor,15,109,112.54,105.3,6.0,110.53,Over,Not conclusive,122,Correct,1,541,0.83,64.72999999999952,11.96,,32.09999999999995,0,96,33.44
1719,2021-02-14,TeamScore,Toronto Raptors,28,RandomForestRegressor,15,117,120.47,113.4,5.0,117.47,Over,Not conclusive,112,Incorrect,1,542,-1.0,63.72999999999952,11.76,,32.09999999999995,0,96,33.44
838,2021-02-14,TeamScore,Los Angeles Lakers,29,RandomForestRegressor,15,112,110.83,113.1,6.0,110.07,Under,Not conclusive,105,Correct,1,543,0.83,64.55999999999952,11.89,,32.09999999999995,0,96,33.44
1656,2021-02-14,TeamScore,San Antonio Spurs,28,RandomForestRegressor,15,111,109.68,114.7,7.0,110.87,Under,Not conclusive,122,Incorrect,1,544,-1.0,63.55999999999952,11.68,,32.09999999999995,0,96,33.44
1026,2021-02-14,TeamScore,Milwaukee Bucks,28,RandomForestRegressor,15,121,123.74,114.8,5.0,122.53,Over,Not conclusive,109,Incorrect,1,545,-1.0,62.55999999999952,11.48,,32.09999999999995,0,96,33.44
895,2021-02-14,TeamScore,Memphis Grizzlies,23,RandomForestRegressor,15,116,116.3,114.5,3.0,115.6,Under,Not conclusive,124,Incorrect,1,546,-1.0,61.55999999999952,11.27,,32.09999999999995,0,96,33.44
1342,2021-02-14,TeamScore,Orlando Magic,29,RandomForestRegressor,15,101,105.07,109.4,7.0,104.07,Over,Prediction is OVER 101,90,Incorrect,1,547,-1.0,60.55999999999952,11.07,-1.0,31.09999999999995,1,97,32.06
1529,2021-02-14,TeamScore,Portland Trail Blazers,27,RandomForestRegressor,15,116,115.06,120.7,9.0,118.27,Over,Not conclusive,121,Correct,1,548,0.83,61.38999999999952,11.2,,31.09999999999995,0,97,32.06
775,2021-02-14,TeamScore,Los Angeles Clippers,29,RandomForestRegressor,15,115,118.32,118.6,9.0,118.33,Over,Prediction is OVER 115,128,Correct,1,549,0.83,62.219999999999516,11.33,0.83,31.92999999999995,1,98,32.58
1277,2021-02-14,TeamScore,Oklahoma City Thunder,27,RandomForestRegressor,15,111,108.94,115.1,4.0,110.0,Under,Not conclusive,114,Incorrect,1,550,-1.0,61.219999999999516,11.13,,31.92999999999995,0,98,32.58
1466,2021-02-14,TeamScore,Phoenix Suns,27,RandomForestRegressor,15,111,111.97,114.4,7.0,113.93,Over,Prediction is OVER 111,109,Incorrect,1,552,-1.0,61.049999999999514,11.06,-1.0,31.75999999999995,1,100,31.76
1592,2021-02-14,TeamScore,Sacramento Kings,27,RandomForestRegressor,15,113,115.5,118.0,8.0,115.8,Over,Prediction is OVER 113,110,Incorrect,1,553,-1.0,60.049999999999514,10.86,-1.0,30.75999999999995,1,101,30.46
1089,2021-02-14,TeamScore,Minnesota Timberwolves,28,RandomForestRegressor,15,108,109.07,116.4,7.0,109.53,Over,Prediction is OVER 108,116,Correct,1,554,0.83,60.87999999999951,10.99,0.83,31.589999999999947,1,102,30.97
397,2021-02-14,TeamScore,Dallas Mavericks,29,RandomForestRegressor,15,117,119.32,113.7,6.0,117.8,Over,Not conclusive,118,Correct,1,557,0.83,63.36999999999951,11.38,,31.589999999999947,0,102,30.97
146,2021-02-15,TeamScore,Brooklyn Nets,30,RandomForestRegressor,15,125,124.89,118.6,6.0,123.6,Under,Not conclusive,136,Incorrect,1,559,-1.0,63.199999999999505,11.31,,31.589999999999947,0,102,30.97
712,2021-02-15,TeamScore,Indiana Pacers,29,RandomForestRegressor,15,116,110.79,109.6,5.0,111.27,Under,Not conclusive,112,Correct,1,560,0.83,64.0299999999995,11.43,,31.589999999999947,0,102,30.97
1783,2021-02-15,TeamScore,Utah Jazz,29,RandomForestRegressor,15,114,119.04,113.3,5.0,120.33,Over,Not conclusive,134,Correct,1,561,0.83,64.8599999999995,11.56,,31.589999999999947,0,102,30.97
18,2021-02-15,TeamScore,Atlanta Hawks,28,RandomForestRegressor,15,103,113.98,104.4,5.0,106.73,Over,Not conclusive,112,Correct,1,562,0.83,65.6899999999995,11.69,,31.589999999999947,0,102,30.97
335,2021-02-15,TeamScore,Cleveland Cavaliers,30,RandomForestRegressor,15,104,103.94,109.7,5.0,104.87,Over,Not conclusive,98,Incorrect,1,563,-1.0,64.6899999999995,11.49,,31.589999999999947,0,102,30.97
963,2021-02-15,TeamScore,Miami Heat,28,RandomForestRegressor,15,104,106.23,109.1,6.0,105.73,Over,Prediction is OVER 104,118,Correct,1,564,0.83,65.5199999999995,11.62,0.83,32.419999999999945,1,103,31.48
1843,2021-02-15,TeamScore,Washington Wizards,26,RandomForestRegressor,15,111,109.11,107.5,4.0,108.4,Under,Prediction is UNDER 111,131,Incorrect,1,565,-1.0,64.5199999999995,11.42,-1.0,31.419999999999945,1,104,30.21
776,2021-02-15,TeamScore,Los Angeles Clippers,30,RandomForestRegressor,15,112,120.38,108.7,5.0,120.4,Over,Not conclusive,125,Correct,1,566,0.83,65.3499999999995,11.55,,31.419999999999945,0,104,30.21
648,2021-02-15,TeamScore,Houston Rockets,28,RandomForestRegressor,15,116,106.57,113.7,6.0,108.53,Under,Not conclusive,119,Incorrect,1,567,-1.0,64.3499999999995,11.35,,31.419999999999945,0,104,30.21
1593,2021-02-15,TeamScore,Sacramento Kings,28,RandomForestRegressor,15,120,114.44,119.4,8.0,117.47,Under,Not conclusive,125,Incorrect,1,568,-1.0,63.3499999999995,11.15,,31.419999999999945,0,104,30.21
1405,2021-02-15,TeamScore,Philadelphia 76ers,29,RandomForestRegressor,15,107,115.08,108.1,6.0,116.4,Over,Prediction is OVER 107,123,Correct,1,569,0.83,64.1799999999995,11.28,0.83,32.24999999999994,1,105,30.71
586,2021-02-15,TeamScore,Golden State Warriors,29,RandomForestRegressor,15,113,115.58,118.6,9.0,119.13,Over,Prediction is OVER 113,129,Correct,1,570,0.83,65.0099999999995,11.41,0.83,33.07999999999994,1,106,31.21
269,2021-02-15,TeamScore,Chicago Bulls,27,RandomForestRegressor,15,111,112.41,110.9,5.0,110.4,Under,Not conclusive,120,Incorrect,1,571,-1.0,64.0099999999995,11.21,,33.07999999999994,0,106,31.21
1217,2021-02-15,TeamScore,New York Knicks,30,RandomForestRegressor,15,105,107.38,118.8,9.0,108.27,Over,Prediction is OVER 105,123,Correct,1,572,0.83,64.83999999999949,11.34,0.83,33.90999999999994,1,107,31.69
1720,2021-02-16,TeamScore,Toronto Raptors,29,RandomForestRegressor,15,113,121.03,115.0,5.0,121.07,Over,Not conclusive,124,Correct,1,573,0.83,65.66999999999949,11.46,,33.90999999999994,0,107,31.69
81,2021-02-16,TeamScore,Boston Celtics,28,RandomForestRegressor,15,113,105.4,108.3,5.0,104.27,Under,Not conclusive,112,Correct,1,574,0.83,66.49999999999949,11.59,,33.90999999999994,0,107,31.69
1467,2021-02-16,TeamScore,Phoenix Suns,28,RandomForestRegressor,15,118,111.57,119.4,8.0,115.13,Under,Not conclusive,124,Incorrect,1,575,-1.0,65.49999999999949,11.39,,33.90999999999994,0,107,31.69
839,2021-02-16,TeamScore,Los Angeles Lakers,30,RandomForestRegressor,15,116,110.79,115.8,5.0,112.0,Under,Not conclusive,112,Correct,1,576,0.83,66.32999999999949,11.52,,33.90999999999994,0,107,31.69
459,2021-02-16,TeamScore,Denver Nuggets,28,RandomForestRegressor,15,111,112.86,107.3,6.0,113.2,Over,Not conclusive,99,Incorrect,1,577,-1.0,65.32999999999949,11.32,,33.90999999999994,0,107,31.69
147,2021-02-16,TeamScore,Brooklyn Nets,31,RandomForestRegressor,15,115,125.25,106.0,5.0,120.2,Over,Not conclusive,128,Correct,1,578,0.83,66.15999999999948,11.45,,33.90999999999994,0,107,31.69
1152,2021-02-16,TeamScore,New Orleans Pelicans,28,RandomForestRegressor,15,112,118.48,116.7,7.0,121.8,Over,Prediction is OVER 112,144,Correct,1,579,0.83,66.98999999999948,11.57,0.83,34.73999999999994,1,108,32.17
1027,2021-02-16,TeamScore,Milwaukee Bucks,29,RandomForestRegressor,15,121,121.91,116.2,7.0,117.8,Under,Not conclusive,113,Correct,1,580,0.83,67.81999999999948,11.69,,34.73999999999994,0,108,32.17
1090,2021-02-16,TeamScore,Minnesota Timberwolves,29,RandomForestRegressor,15,104,111.37,108.2,7.0,110.27,Over,Prediction is OVER 104,104,Incorrect,1,581,-1.0,66.81999999999948,11.5,-1.0,33.73999999999994,1,109,30.95
1530,2021-02-16,TeamScore,Portland Trail Blazers,28,RandomForestRegressor,15,116,117.2,114.8,5.0,115.67,Under,Not conclusive,115,Correct,1,582,0.83,67.64999999999948,11.62,,33.73999999999994,0,109,30.95
896,2021-02-16,TeamScore,Memphis Grizzlies,24,RandomForestRegressor,15,115,117.95,114.9,5.0,114.13,Under,Not conclusive,113,Correct,1,583,0.83,68.47999999999948,11.75,,33.73999999999994,0,109,30.95
1278,2021-02-16,TeamScore,Oklahoma City Thunder,28,RandomForestRegressor,15,112,110.16,113.5,6.0,110.07,Under,Not conclusive,104,Correct,1,584,0.83,69.30999999999948,11.87,,33.73999999999994,0,109,30.95
713,2021-02-17,TeamScore,Indiana Pacers,30,RandomForestRegressor,15,115,111.78,115.8,5.0,112.13,Under,Not conclusive,134,Incorrect,1,585,-1.0,68.30999999999948,11.68,,33.73999999999994,0,109,30.95
649,2021-02-17,TeamScore,Houston Rockets,29,RandomForestRegressor,15,107,105.74,113.3,5.0,105.8,Under,Not conclusive,113,Incorrect,1,587,-1.0,68.13999999999947,11.61,,34.569999999999936,0,110,31.43
1091,2021-02-17,TeamScore,Minnesota Timberwolves,30,RandomForestRegressor,15,109,111.06,114.2,6.0,111.07,Over,Prediction is OVER 109,128,Correct,1,588,0.83,68.96999999999947,11.73,0.83,35.399999999999935,1,111,31.89
1406,2021-02-17,TeamScore,Philadelphia 76ers,30,RandomForestRegressor,15,114,116.79,115.8,7.0,116.8,Over,Prediction is OVER 114,118,Correct,1,589,0.83,69.79999999999947,11.85,0.83,36.22999999999993,1,112,32.35
1343,2021-02-17,TeamScore,Orlando Magic,30,RandomForestRegressor,15,98,103.37,103.1,4.0,101.93,Over,Not conclusive,107,Correct,1,590,0.83,70.62999999999947,11.97,,36.22999999999993,0,112,32.35
1531,2021-02-17,TeamScore,Portland Trail Blazers,29,RandomForestRegressor,15,117,116.43,117.6,5.0,118.07,Over,Not conclusive,126,Correct,1,592,0.83,72.28999999999947,12.21,,37.05999999999993,0,113,32.8
1218,2021-02-17,TeamScore,New York Knicks,31,RandomForestRegressor,15,104,109.35,112.2,5.0,106.47,Over,Not conclusive,89,Incorrect,1,594,-1.0,72.11999999999946,12.14,,37.88999999999993,0,114,33.24
587,2021-02-17,TeamScore,Golden State Warriors,30,RandomForestRegressor,15,111,119.45,108.7,5.0,117.47,Over,Not conclusive,120,Correct,1,595,0.83,72.94999999999946,12.26,,37.88999999999993,0,114,33.24
1784,2021-02-17,TeamScore,Utah Jazz,30,RandomForestRegressor,15,111,120.38,110.7,7.0,117.27,Over,Not conclusive,114,Correct,1,596,0.83,73.77999999999946,12.38,,37.88999999999993,0,114,33.24
460,2021-02-17,TeamScore,Denver Nuggets,29,RandomForestRegressor,15,120,112.05,116.1,7.0,112.07,Under,Not conclusive,128,Incorrect,1,597,-1.0,72.77999999999946,12.19,,37.88999999999993,0,114,33.24
964,2021-02-17,TeamScore,Miami Heat,29,RandomForestRegressor,15,107,107.6,109.9,5.0,106.07,Under,Not conclusive,112,Incorrect,1,598,-1.0,71.77999999999946,12.0,,37.88999999999993,0,114,33.24
1844,2021-02-17,TeamScore,Washington Wizards,27,RandomForestRegressor,15,112,107.12,108.4,6.0,107.53,Under,Not conclusive,130,Incorrect,1,599,-1.0,70.77999999999946,11.82,,37.88999999999993,0,114,33.24
19,2021-02-17,TeamScore,Atlanta Hawks,29,RandomForestRegressor,15,107,112.32,109.9,7.0,110.27,Over,Prediction is OVER 107,122,Correct,1,600,0.83,71.60999999999946,11.93,0.83,38.71999999999993,1,115,33.67
82,2021-02-17,TeamScore,Boston Celtics,29,RandomForestRegressor,15,112,107.29,116.7,8.0,106.87,Under,Not conclusive,114,Incorrect,1,601,-1.0,70.60999999999946,11.75,,38.71999999999993,0,115,33.67
1153,2021-02-17,TeamScore,New Orleans Pelicans,29,RandomForestRegressor,15,118,121.8,113.7,6.0,121.47,Over,Not conclusive,124,Correct,1,603,0.83,72.26999999999946,11.99,,38.71999999999993,0,115,33.67
777,2021-02-17,TeamScore,Los Angeles Clippers,31,RandomForestRegressor,15,112,121.08,106.4,6.0,118.73,Over,Not conclusive,96,Incorrect,1,604,-1.0,71.26999999999946,11.8,,38.71999999999993,0,115,33.67
840,2021-02-18,TeamScore,Los Angeles Lakers,31,RandomForestRegressor,15,119,112.85,122.3,8.0,112.27,Under,Not conclusive,98,Correct,1,605,0.83,72.09999999999945,11.92,,38.71999999999993,0,115,33.67
965,2021-02-18,TeamScore,Miami Heat,30,RandomForestRegressor,15,115,108.43,118.6,6.0,111.0,Under,Not conclusive,118,Incorrect,1,606,-1.0,71.09999999999945,11.73,,38.71999999999993,0,115,33.67
1594,2021-02-18,TeamScore,Sacramento Kings,29,RandomForestRegressor,15,112,114.18,108.1,5.0,111.13,Under,Not conclusive,110,Correct,1,607,0.83,71.92999999999945,11.85,,38.71999999999993,0,115,33.67
1028,2021-02-18,TeamScore,Milwaukee Bucks,30,RandomForestRegressor,15,120,121.63,113.2,6.0,120.07,Over,Not conclusive,96,Incorrect,1,608,-1.0,70.92999999999945,11.67,,38.71999999999993,0,115,33.67
