,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
558,2021-04-29,TeamScore,Detroit Pistons,64,BayesianRidge,100,106,106.43,111.6,7.0,106.3,Over,Prediction is OVER 106,105,Incorrect,1,1634,-1.0,108.1599999999985,6.62,-1.0,95.45999999999962,1,384,24.86
1503,2021-04-30,TeamScore,Phoenix Suns,64,BayesianRidge,100,111,110.0,107.7,4.0,111.0,Over,Not conclusive,121,Correct,1,1635,0.83,108.9899999999985,6.67,,95.45999999999962,0,384,24.86
935,2021-04-30,TeamScore,Memphis Grizzlies,63,BayesianRidge,100,114,117.96,117.3,7.0,115.6,Over,Prediction is OVER 114,92,Incorrect,1,1636,-1.0,107.9899999999985,6.6,-1.0,94.45999999999962,1,385,24.54
1818,2021-04-30,TeamScore,Utah Jazz,64,BayesianRidge,100,114,115.18,108.9,6.0,113.8,Under,Not conclusive,100,Correct,1,1637,0.83,108.8199999999985,6.65,,94.45999999999962,0,385,24.54
1062,2021-04-30,TeamScore,Milwaukee Bucks,64,BayesianRidge,100,120,122.3,107.4,4.0,121.0,Over,Not conclusive,108,Incorrect,1,1638,-1.0,107.8199999999985,6.58,,94.45999999999962,0,385,24.54
873,2021-04-30,TeamScore,Los Angeles Lakers,64,BayesianRidge,100,116,106.44,121.1,5.0,106.4,Under,Not conclusive,106,Correct,1,1639,0.83,108.6499999999985,6.63,,94.45999999999962,0,385,24.54
1691,2021-04-30,TeamScore,San Antonio Spurs,63,BayesianRidge,100,107,111.18,110.6,6.0,113.8,Over,Prediction is OVER 107,140,Correct,1,1640,0.83,109.4799999999985,6.68,0.83,95.28999999999962,1,386,24.69
181,2021-04-30,TeamScore,Brooklyn Nets,65,BayesianRidge,100,122,119.23,113.3,3.0,118.3,Under,Prediction is UNDER 122,109,Correct,1,1641,0.83,110.3099999999985,6.72,0.83,96.11999999999962,1,387,24.84
1881,2021-04-30,TeamScore,Washington Wizards,64,BayesianRidge,100,114,122.77,109.9,6.0,122.7,Over,Not conclusive,122,Correct,1,1642,0.83,111.1399999999985,6.77,,96.11999999999962,0,387,24.84
118,2021-04-30,TeamScore,Boston Celtics,65,BayesianRidge,100,112,110.77,111.0,5.0,113.7,Over,Not conclusive,143,Correct,1,1643,0.83,111.96999999999849,6.81,,96.11999999999962,0,387,24.84
306,2021-04-30,TeamScore,Chicago Bulls,64,BayesianRidge,100,113,105.15,113.7,4.0,104.5,Under,Not conclusive,98,Correct,1,1644,0.83,112.79999999999849,6.86,,96.11999999999962,0,387,24.84
1566,2021-04-30,TeamScore,Portland Trail Blazers,64,BayesianRidge,100,116,116.12,112.6,5.0,117.2,Over,Not conclusive,128,Correct,1,1645,0.83,113.62999999999849,6.91,,96.11999999999962,0,387,24.84
55,2021-04-30,TeamScore,Atlanta Hawks,65,BayesianRidge,100,109,109.17,108.7,5.0,108.7,Under,Not conclusive,104,Correct,1,1646,0.83,114.45999999999849,6.95,,96.11999999999962,0,387,24.84
1377,2021-04-30,TeamScore,Orlando Magic,64,BayesianRidge,100,104,104.59,116.4,7.0,101.9,Under,Not conclusive,75,Correct,1,1647,0.83,115.28999999999849,7.0,,96.11999999999962,0,387,24.84
1440,2021-04-30,TeamScore,Philadelphia 76ers,64,BayesianRidge,100,114,112.36,110.8,4.0,113.6,Under,Prediction is UNDER 114,126,Incorrect,1,1648,-1.0,114.28999999999849,6.94,-1.0,95.11999999999962,1,388,24.52
1629,2021-04-30,TeamScore,Sacramento Kings,64,BayesianRidge,100,108,114.95,110.3,9.0,114.5,Over,Prediction is OVER 108,110,Correct,1,1649,0.83,115.11999999999848,6.98,0.83,95.94999999999962,1,389,24.67
369,2021-04-30,TeamScore,Cleveland Cavaliers,64,BayesianRidge,100,111,104.11,111.2,2.0,103.1,Under,Not conclusive,93,Correct,1,1650,0.83,115.94999999999848,7.03,,95.94999999999962,0,389,24.67
1189,2021-05-01,TeamScore,New Orleans Pelicans,65,BayesianRidge,100,120,116.46,116.1,4.0,118.6,Under,Prediction is UNDER 120,140,Incorrect,1,1651,-1.0,114.94999999999848,6.96,-1.0,94.94999999999962,1,390,24.35
812,2021-05-01,TeamScore,Los Angeles Clippers,66,BayesianRidge,100,114,110.6,109.1,5.0,110.0,Under,Not conclusive,104,Correct,1,1652,0.83,115.77999999999848,7.01,,94.94999999999962,0,390,24.35
1819,2021-05-01,TeamScore,Utah Jazz,65,BayesianRidge,100,117,112.93,109.0,4.0,112.3,Under,Prediction is UNDER 117,106,Correct,1,1653,0.83,116.60999999999848,7.05,0.83,95.77999999999962,1,391,24.5
1378,2021-05-01,TeamScore,Orlando Magic,65,BayesianRidge,100,105,102.54,116.7,7.0,103.4,Under,Not conclusive,112,Incorrect,1,1654,-1.0,115.60999999999848,6.99,,95.77999999999962,0,391,24.5
622,2021-05-01,TeamScore,Golden State Warriors,65,BayesianRidge,100,116,116.96,119.6,7.0,116.6,Over,Prediction is OVER 116,113,Incorrect,1,1655,-1.0,114.60999999999848,6.93,-1.0,94.77999999999962,1,392,24.18
243,2021-05-01,TeamScore,Charlotte Hornets,64,BayesianRidge,100,109,105.57,111.0,6.0,105.7,Under,Not conclusive,107,Correct,1,1656,0.83,115.43999999999848,6.97,,94.77999999999962,0,392,24.18
1315,2021-05-01,TeamScore,Oklahoma City Thunder,65,BayesianRidge,100,109,106.0,120.6,8.0,105.0,Under,Not conclusive,95,Correct,1,1657,0.83,116.26999999999848,7.02,,94.77999999999962,0,392,24.18
370,2021-05-01,TeamScore,Cleveland Cavaliers,65,BayesianRidge,100,100,103.15,107.4,6.0,103.5,Over,Prediction is OVER 100,107,Correct,1,1658,0.83,117.09999999999847,7.06,0.83,95.60999999999962,1,393,24.33
747,2021-05-01,TeamScore,Indiana Pacers,64,BayesianRidge,100,116,116.69,119.0,6.0,119.9,Over,Prediction is OVER 116,152,Correct,1,1659,0.83,117.92999999999847,7.11,0.83,96.43999999999961,1,394,24.48
1882,2021-05-01,TeamScore,Washington Wizards,65,BayesianRidge,100,112,122.68,111.4,6.0,122.8,Over,Not conclusive,124,Correct,1,1660,0.83,118.75999999999847,7.15,,96.43999999999961,0,394,24.48
432,2021-05-01,TeamScore,Dallas Mavericks,64,BayesianRidge,100,118,114.99,111.2,2.0,115.9,Under,Prediction is UNDER 118,125,Incorrect,1,1661,-1.0,117.75999999999847,7.09,-1.0,95.43999999999961,1,395,24.16
1127,2021-05-01,TeamScore,Minnesota Timberwolves,66,BayesianRidge,100,114,115.1,115.4,5.0,117.0,Over,Not conclusive,136,Correct,1,1662,0.83,118.58999999999847,7.14,,95.43999999999961,0,395,24.16
685,2021-05-01,TeamScore,Houston Rockets,65,BayesianRidge,100,109,109.44,109.9,5.0,107.4,Under,Not conclusive,87,Correct,1,1663,0.83,119.41999999999847,7.18,,95.43999999999961,0,395,24.16
559,2021-05-01,TeamScore,Detroit Pistons,65,BayesianRidge,100,104,104.23,110.3,5.0,103.3,Under,Not conclusive,94,Correct,1,1664,0.83,120.24999999999847,7.23,,95.43999999999961,0,395,24.16
1000,2021-05-01,TeamScore,Miami Heat,65,BayesianRidge,100,106,108.27,113.3,7.0,109.7,Over,Prediction is OVER 106,124,Correct,1,1665,0.83,121.07999999999846,7.27,0.83,96.26999999999961,1,396,24.31
56,2021-05-01,TeamScore,Atlanta Hawks,66,BayesianRidge,100,115,108.77,104.7,2.0,108.7,Under,Prediction is UNDER 115,108,Correct,1,1666,0.83,121.90999999999846,7.32,0.83,97.09999999999961,1,397,24.46
307,2021-05-01,TeamScore,Chicago Bulls,65,BayesianRidge,100,110,104.26,113.3,5.0,103.6,Under,Not conclusive,97,Correct,1,1667,0.83,122.73999999999846,7.36,,97.09999999999961,0,397,24.46
496,2021-05-01,TeamScore,Denver Nuggets,65,BayesianRidge,100,109,119.57,109.8,5.0,118.7,Over,Not conclusive,110,Correct,1,1668,0.83,123.56999999999846,7.41,,97.09999999999961,0,397,24.46
936,2021-05-01,TeamScore,Memphis Grizzlies,64,BayesianRidge,100,114,115.84,114.1,6.0,115.4,Over,Prediction is OVER 114,111,Incorrect,1,1669,-1.0,122.56999999999846,7.34,-1.0,96.09999999999961,1,398,24.15
1756,2021-05-01,TeamScore,Toronto Raptors,65,BayesianRidge,100,107,109.7,105.4,3.0,109.0,Over,Not conclusive,102,Incorrect,1,1670,-1.0,121.56999999999846,7.28,,96.09999999999961,0,398,24.15
244,2021-05-02,TeamScore,Charlotte Hornets,65,BayesianRidge,100,105,107.48,107.4,6.0,107.8,Over,Prediction is OVER 105,111,Correct,1,1671,0.83,122.39999999999846,7.32,0.83,96.92999999999961,1,399,24.29
1630,2021-05-02,TeamScore,Sacramento Kings,65,BayesianRidge,100,112,114.96,111.4,6.0,114.6,Over,Not conclusive,111,Incorrect,1,1672,-1.0,121.39999999999846,7.26,,96.92999999999961,0,399,24.29
686,2021-05-02,TeamScore,Houston Rockets,66,BayesianRidge,100,101,105.47,106.7,4.0,104.7,Over,Not conclusive,97,Incorrect,1,1673,-1.0,120.39999999999846,7.2,,96.92999999999961,0,399,24.29
1063,2021-05-02,TeamScore,Milwaukee Bucks,65,BayesianRidge,100,122,119.97,115.7,5.0,119.7,Under,Not conclusive,117,Correct,1,1674,0.83,121.22999999999845,7.24,,96.92999999999961,0,399,24.29
1441,2021-05-02,TeamScore,Philadelphia 76ers,65,BayesianRidge,100,113,113.66,111.0,5.0,113.6,Over,Not conclusive,113,Incorrect,1,1675,-1.0,120.22999999999845,7.18,,96.92999999999961,0,399,24.29
1504,2021-05-02,TeamScore,Phoenix Suns,65,BayesianRidge,100,116,111.67,123.6,7.0,112.7,Under,Not conclusive,123,Incorrect,1,1676,-1.0,119.22999999999845,7.11,,96.92999999999961,0,399,24.29
1001,2021-05-02,TeamScore,Miami Heat,66,BayesianRidge,100,104,110.22,107.2,4.0,111.2,Over,Not conclusive,121,Correct,1,1677,0.83,120.05999999999845,7.16,,96.92999999999961,0,399,24.29
182,2021-05-02,TeamScore,Brooklyn Nets,66,BayesianRidge,100,117,118.4,115.5,5.0,118.0,Over,Not conclusive,114,Incorrect,1,1678,-1.0,119.05999999999845,7.1,,96.92999999999961,0,399,24.29
433,2021-05-02,TeamScore,Dallas Mavericks,65,BayesianRidge,100,119,115.94,119.3,5.0,114.4,Under,Not conclusive,99,Correct,1,1679,0.83,119.88999999999845,7.14,,96.92999999999961,0,399,24.29
1567,2021-05-02,TeamScore,Portland Trail Blazers,65,BayesianRidge,100,112,117.56,113.4,7.0,118.6,Over,Prediction is OVER 112,129,Correct,1,1680,0.83,120.71999999999845,7.19,0.83,97.75999999999961,1,400,24.44
1757,2021-05-02,TeamScore,Toronto Raptors,66,BayesianRidge,100,105,109.78,110.9,9.0,110.8,Over,Prediction is OVER 105,121,Correct,1,1681,0.83,121.54999999999845,7.23,0.83,98.5899999999996,1,401,24.59
1316,2021-05-02,TeamScore,Oklahoma City Thunder,66,BayesianRidge,100,103,104.71,112.7,7.0,106.1,Over,Prediction is OVER 103,120,Correct,1,1682,0.83,122.37999999999845,7.28,0.83,99.4199999999996,1,402,24.73
874,2021-05-02,TeamScore,Los Angeles Lakers,65,BayesianRidge,100,110,107.62,109.0,4.0,108.2,Under,Prediction is UNDER 110,114,Incorrect,1,1683,-1.0,121.37999999999845,7.21,-1.0,98.4199999999996,1,403,24.42
1252,2021-05-02,TeamScore,New York Knicks,65,BayesianRidge,100,110,117.27,119.6,7.0,117.7,Over,Prediction is OVER 110,122,Correct,1,1684,0.83,122.20999999999844,7.26,0.83,99.2499999999996,1,404,24.57
119,2021-05-02,TeamScore,Boston Celtics,66,BayesianRidge,100,115,113.5,115.0,4.0,114.0,Under,Not conclusive,119,Incorrect,1,1685,-1.0,121.20999999999844,7.19,,99.2499999999996,0,404,24.57
1692,2021-05-02,TeamScore,San Antonio Spurs,64,BayesianRidge,100,107,113.97,107.1,4.0,113.7,Over,Not conclusive,111,Correct,1,1686,0.83,122.03999999999844,7.24,,99.2499999999996,0,404,24.57
1379,2021-05-03,TeamScore,Orlando Magic,66,BayesianRidge,100,102,102.28,110.5,6.0,103.8,Over,Prediction is OVER 102,119,Correct,1,1687,0.83,122.86999999999844,7.28,0.83,100.0799999999996,1,405,24.71
1693,2021-05-03,TeamScore,San Antonio Spurs,65,BayesianRidge,100,106,114.4,105.4,3.0,113.0,Over,Not conclusive,99,Incorrect,1,1688,-1.0,121.86999999999844,7.22,,100.0799999999996,0,405,24.71
1883,2021-05-03,TeamScore,Washington Wizards,66,BayesianRidge,100,119,123.75,119.1,7.0,126.5,Over,Prediction is OVER 119,154,Correct,1,1689,0.83,122.69999999999844,7.26,0.83,100.9099999999996,1,406,24.85
57,2021-05-03,TeamScore,Atlanta Hawks,67,BayesianRidge,100,116,108.81,114.6,4.0,110.1,Under,Prediction is UNDER 116,123,Incorrect,1,1690,-1.0,121.69999999999844,7.2,-1.0,99.9099999999996,1,407,24.55
1820,2021-05-03,TeamScore,Utah Jazz,66,BayesianRidge,100,116,112.97,115.1,6.0,112.7,Under,Not conclusive,110,Correct,1,1691,0.83,122.52999999999844,7.25,,99.9099999999996,0,407,24.55
1190,2021-05-03,TeamScore,New Orleans Pelicans,66,BayesianRidge,100,116,119.88,109.8,4.0,118.8,Over,Not conclusive,108,Incorrect,1,1692,-1.0,121.52999999999844,7.18,,99.9099999999996,0,407,24.55
875,2021-05-03,TeamScore,Los Angeles Lakers,66,BayesianRidge,100,107,108.84,109.1,5.0,107.4,Over,Not conclusive,93,Incorrect,1,1693,-1.0,120.52999999999844,7.12,,99.9099999999996,0,407,24.55
1253,2021-05-03,TeamScore,New York Knicks,66,BayesianRidge,100,106,118.44,118.7,8.0,118.4,Over,Prediction is OVER 106,118,Correct,1,1694,0.83,121.35999999999844,7.16,0.83,100.7399999999996,1,408,24.69
497,2021-05-03,TeamScore,Denver Nuggets,66,BayesianRidge,100,109,117.93,110.9,9.0,115.3,Over,Prediction is OVER 109,89,Incorrect,1,1695,-1.0,120.35999999999844,7.1,-1.0,99.7399999999996,1,409,24.39
1568,2021-05-03,TeamScore,Portland Trail Blazers,66,BayesianRidge,100,114,119.83,112.7,5.0,119.3,Over,Not conclusive,114,Incorrect,1,1696,-1.0,119.35999999999844,7.04,,99.7399999999996,0,409,24.39
748,2021-05-03,TeamScore,Indiana Pacers,65,BayesianRidge,100,120,118.78,112.6,3.0,120.8,Over,Not conclusive,141,Correct,1,1697,0.83,120.18999999999843,7.08,,99.7399999999996,0,409,24.39
937,2021-05-03,TeamScore,Memphis Grizzlies,65,BayesianRidge,100,107,114.12,105.9,4.0,113.2,Over,Not conclusive,104,Incorrect,1,1698,-1.0,119.18999999999843,7.02,,99.7399999999996,0,409,24.39
560,2021-05-03,TeamScore,Detroit Pistons,66,BayesianRidge,100,108,103.97,113.8,6.0,104.7,Under,Not conclusive,112,Incorrect,1,1699,-1.0,118.18999999999843,6.96,,99.7399999999996,0,409,24.39
623,2021-05-03,TeamScore,Golden State Warriors,66,BayesianRidge,100,113,113.32,115.4,5.0,114.2,Over,Not conclusive,123,Correct,1,1700,0.83,119.01999999999843,7.0,,99.7399999999996,0,409,24.39
1442,2021-05-03,TeamScore,Philadelphia 76ers,66,BayesianRidge,100,114,112.49,104.7,2.0,111.9,Under,Prediction is UNDER 114,106,Correct,1,1701,0.83,119.84999999999843,7.05,0.83,100.5699999999996,1,410,24.53
308,2021-05-03,TeamScore,Chicago Bulls,66,BayesianRidge,100,107,102.25,106.4,4.0,101.5,Under,Prediction is UNDER 107,94,Correct,1,1702,0.83,120.67999999999843,7.09,0.83,101.3999999999996,1,411,24.67
1064,2021-05-04,TeamScore,Milwaukee Bucks,66,BayesianRidge,100,122,119.71,115.1,4.0,120.1,Under,Prediction is UNDER 122,124,Incorrect,1,1703,-1.0,119.67999999999843,7.03,-1.0,100.3999999999996,1,412,24.37
1002,2021-05-04,TeamScore,Miami Heat,67,BayesianRidge,100,105,111.24,109.8,5.0,111.4,Over,Not conclusive,113,Correct,1,1704,0.83,120.50999999999843,7.07,,100.3999999999996,0,412,24.37
245,2021-05-04,TeamScore,Charlotte Hornets,66,BayesianRidge,100,107,106.95,110.5,6.0,106.5,Under,Not conclusive,102,Correct,1,1705,0.83,121.33999999999843,7.12,,100.3999999999996,0,412,24.37
624,2021-05-04,TeamScore,Golden State Warriors,67,BayesianRidge,100,113,113.56,114.0,4.0,112.6,Under,Not conclusive,103,Correct,1,1706,0.83,122.16999999999842,7.16,,100.3999999999996,0,412,24.37
1631,2021-05-04,TeamScore,Sacramento Kings,66,BayesianRidge,100,117,114.88,121.2,7.0,113.8,Under,Not conclusive,103,Correct,1,1707,0.83,122.99999999999842,7.21,,100.3999999999996,0,412,24.37
1758,2021-05-04,TeamScore,Toronto Raptors,67,BayesianRidge,100,107,110.01,106.9,4.0,109.1,Over,Not conclusive,100,Incorrect,1,1708,-1.0,121.99999999999842,7.14,,100.3999999999996,0,412,24.37
183,2021-05-04,TeamScore,Brooklyn Nets,67,BayesianRidge,100,117,116.68,116.1,5.0,116.8,Under,Not conclusive,118,Incorrect,1,1709,-1.0,120.99999999999842,7.08,,100.3999999999996,0,412,24.37
434,2021-05-04,TeamScore,Dallas Mavericks,66,BayesianRidge,100,107,115.12,106.2,6.0,116.2,Over,Not conclusive,127,Correct,1,1710,0.83,121.82999999999842,7.12,,100.3999999999996,0,412,24.37
1191,2021-05-04,TeamScore,New Orleans Pelicans,67,BayesianRidge,100,116,119.11,110.5,4.0,118.1,Over,Not conclusive,108,Incorrect,1,1711,-1.0,120.82999999999842,7.06,,100.3999999999996,0,412,24.37
813,2021-05-04,TeamScore,Los Angeles Clippers,67,BayesianRidge,100,115,108.19,108.9,4.0,107.9,Under,Prediction is UNDER 115,105,Correct,1,1712,0.83,121.65999999999842,7.11,0.83,101.22999999999959,1,413,24.51
561,2021-05-04,TeamScore,Detroit Pistons,67,BayesianRidge,100,105,104.06,109.1,5.0,103.6,Under,Not conclusive,99,Correct,1,1713,0.83,122.48999999999842,7.15,,101.22999999999959,0,413,24.51
1505,2021-05-04,TeamScore,Phoenix Suns,66,BayesianRidge,100,114,111.89,114.8,7.0,113.9,Under,Not conclusive,134,Incorrect,1,1714,-1.0,121.48999999999842,7.09,,101.22999999999959,0,413,24.51
371,2021-05-04,TeamScore,Cleveland Cavaliers,66,BayesianRidge,100,102,103.92,112.7,7.0,105.2,Over,Prediction is OVER 102,118,Correct,1,1715,0.83,122.31999999999842,7.13,0.83,102.05999999999959,1,414,24.65
1317,2021-05-04,TeamScore,Oklahoma City Thunder,67,BayesianRidge,100,112,106.26,114.0,3.0,105.6,Under,Not conclusive,99,Correct,1,1716,0.83,123.14999999999841,7.18,,102.05999999999959,0,414,24.65
1569,2021-05-05,TeamScore,Portland Trail Blazers,67,BayesianRidge,100,116,121.53,118.3,8.0,123.3,Over,Prediction is OVER 116,141,Correct,1,1717,0.83,123.97999999999841,7.22,0.83,102.88999999999959,1,415,24.79
1884,2021-05-05,TeamScore,Washington Wizards,67,BayesianRidge,100,116,127.18,116.1,5.0,127.8,Over,Not conclusive,134,Correct,1,1718,0.83,124.80999999999841,7.26,,102.88999999999959,0,415,24.79
58,2021-05-05,TeamScore,Atlanta Hawks,68,BayesianRidge,100,109,108.27,112.9,7.0,110.7,Over,Not conclusive,135,Correct,1,1719,0.83,125.63999999999841,7.31,,102.88999999999959,0,415,24.79
938,2021-05-05,TeamScore,Memphis Grizzlies,66,BayesianRidge,100,119,111.83,117.4,4.0,114.3,Under,Prediction is UNDER 119,139,Incorrect,1,1720,-1.0,124.63999999999841,7.25,-1.0,101.88999999999959,1,416,24.49
1254,2021-05-05,TeamScore,New York Knicks,67,BayesianRidge,100,104,118.45,108.9,5.0,116.5,Over,Not conclusive,97,Incorrect,1,1721,-1.0,123.63999999999841,7.18,,101.88999999999959,0,416,24.49
1694,2021-05-05,TeamScore,San Antonio Spurs,66,BayesianRidge,100,106,113.03,105.7,3.0,111.3,Over,Not conclusive,94,Incorrect,1,1722,-1.0,122.63999999999841,7.12,,101.88999999999959,0,416,24.49
372,2021-05-05,TeamScore,Cleveland Cavaliers,67,BayesianRidge,100,108,106.21,114.6,4.0,106.1,Under,Not conclusive,105,Correct,1,1723,0.83,123.46999999999841,7.17,,101.88999999999959,0,416,24.49
1380,2021-05-05,TeamScore,Orlando Magic,67,BayesianRidge,100,104,103.92,113.1,6.0,103.2,Under,Not conclusive,96,Correct,1,1724,0.83,124.2999999999984,7.21,,101.88999999999959,0,416,24.49
120,2021-05-05,TeamScore,Boston Celtics,67,BayesianRidge,100,112,113.41,115.7,6.0,115.1,Over,Prediction is OVER 112,132,Correct,1,1725,0.83,125.1299999999984,7.25,0.83,102.71999999999959,1,417,24.63
498,2021-05-05,TeamScore,Denver Nuggets,67,BayesianRidge,100,109,113.88,107.4,5.0,113.8,Over,Not conclusive,113,Correct,1,1726,0.83,125.9599999999984,7.3,,102.71999999999959,0,417,24.63
1632,2021-05-05,TeamScore,Sacramento Kings,67,BayesianRidge,100,116,113.68,118.8,7.0,112.8,Under,Not conclusive,104,Correct,1,1727,0.83,126.7899999999984,7.34,,102.71999999999959,0,417,24.63
749,2021-05-05,TeamScore,Indiana Pacers,66,BayesianRidge,100,121,121.6,116.9,4.0,119.0,Under,Not conclusive,93,Correct,1,1728,0.83,127.6199999999984,7.39,,102.71999999999959,0,417,24.63
1506,2021-05-05,TeamScore,Phoenix Suns,67,BayesianRidge,100,113,116.97,112.1,5.0,115.7,Over,Not conclusive,103,Incorrect,1,1729,-1.0,126.6199999999984,7.32,,102.71999999999959,0,417,24.63
1443,2021-05-05,TeamScore,Philadelphia 76ers,67,BayesianRidge,100,116,112.78,119.3,7.0,114.8,Under,Not conclusive,135,Incorrect,1,1730,-1.0,125.6199999999984,7.26,,102.71999999999959,0,417,24.63
1821,2021-05-05,TeamScore,Utah Jazz,67,BayesianRidge,100,116,112.14,116.1,6.0,113.4,Under,Not conclusive,126,Incorrect,1,1731,-1.0,124.6199999999984,7.2,,102.71999999999959,0,417,24.63
687,2021-05-05,TeamScore,Houston Rockets,67,BayesianRidge,100,104,105.43,107.6,5.0,106.3,Over,Not conclusive,115,Correct,1,1732,0.83,125.4499999999984,7.24,,102.71999999999959,0,417,24.63
1065,2021-05-05,TeamScore,Milwaukee Bucks,67,BayesianRidge,100,125,120.81,118.7,5.0,122.1,Under,Not conclusive,135,Incorrect,1,1733,-1.0,124.4499999999984,7.18,,102.71999999999959,0,417,24.63
1128,2021-05-05,TeamScore,Minnesota Timberwolves,67,BayesianRidge,100,112,118.5,115.9,8.0,120.0,Over,Prediction is OVER 112,135,Correct,1,1734,0.83,125.2799999999984,7.22,0.83,103.54999999999959,1,418,24.77
876,2021-05-06,TeamScore,Los Angeles Lakers,67,BayesianRidge,100,103,106.65,106.9,4.0,105.5,Over,Not conclusive,94,Incorrect,1,1735,-1.0,124.2799999999984,7.16,,103.54999999999959,0,418,24.77
625,2021-05-06,TeamScore,Golden State Warriors,68,BayesianRidge,100,116,112.5,121.1,8.0,113.0,Under,Not conclusive,118,Incorrect,1,1736,-1.0,123.2799999999984,7.1,,103.54999999999959,0,418,24.77
1759,2021-05-06,TeamScore,Toronto Raptors,68,BayesianRidge,100,118,108.87,120.9,6.0,110.7,Under,Not conclusive,129,Incorrect,1,1737,-1.0,122.2799999999984,7.04,,103.54999999999959,0,418,24.77
939,2021-05-06,TeamScore,Memphis Grizzlies,67,BayesianRidge,100,112,111.63,110.3,6.0,110.3,Under,Not conclusive,97,Correct,1,1738,0.83,123.1099999999984,7.08,,103.54999999999959,0,418,24.77
309,2021-05-06,TeamScore,Chicago Bulls,67,BayesianRidge,100,108,101.19,109.1,5.0,102.9,Under,Not conclusive,120,Incorrect,1,1739,-1.0,122.1099999999984,7.02,,103.54999999999959,0,418,24.77
246,2021-05-06,TeamScore,Charlotte Hornets,67,BayesianRidge,100,111,106.15,105.0,2.0,105.5,Under,Prediction is UNDER 111,99,Correct,1,1740,0.83,122.93999999999839,7.07,0.83,104.37999999999958,1,419,24.91
184,2021-05-06,TeamScore,Brooklyn Nets,68,BayesianRidge,100,115,117.8,107.1,4.0,117.0,Over,Not conclusive,109,Incorrect,1,1741,-1.0,121.93999999999839,7.0,,104.37999999999958,0,419,24.91
1318,2021-05-06,TeamScore,Oklahoma City Thunder,68,BayesianRidge,100,107,105.47,108.3,3.0,104.7,Under,Not conclusive,97,Correct,1,1742,0.83,122.76999999999839,7.05,,104.37999999999958,0,419,24.91
814,2021-05-06,TeamScore,Los Angeles Clippers,68,BayesianRidge,100,109,108.87,109.7,8.0,109.7,Over,Not conclusive,118,Correct,1,1743,0.83,123.59999999999839,7.09,,104.37999999999958,0,419,24.91
59,2021-05-06,TeamScore,Atlanta Hawks,69,BayesianRidge,100,116,110.71,119.8,7.0,112.1,Under,Not conclusive,126,Incorrect,1,1744,-1.0,122.59999999999839,7.03,,104.37999999999958,0,419,24.91
1885,2021-05-06,TeamScore,Washington Wizards,68,BayesianRidge,100,114,128.8,111.8,5.0,129.0,Over,Not conclusive,131,Correct,1,1745,0.83,123.42999999999839,7.07,,104.37999999999958,0,419,24.91
435,2021-05-06,TeamScore,Dallas Mavericks,67,BayesianRidge,100,116,117.18,116.0,4.0,116.8,Over,Not conclusive,113,Incorrect,1,1746,-1.0,122.42999999999839,7.01,,104.37999999999958,0,419,24.91
562,2021-05-06,TeamScore,Detroit Pistons,68,BayesianRidge,100,108,104.07,114.1,7.0,104.7,Under,Not conclusive,111,Incorrect,1,1747,-1.0,121.42999999999839,6.95,,104.37999999999958,0,419,24.91
750,2021-05-06,TeamScore,Indiana Pacers,67,BayesianRidge,100,115,119.36,112.1,5.0,120.6,Over,Not conclusive,133,Correct,1,1748,0.83,122.25999999999839,6.99,,104.37999999999958,0,419,24.91
1822,2021-05-07,TeamScore,Utah Jazz,68,BayesianRidge,100,115,113.36,107.9,5.0,114.6,Under,Not conclusive,127,Incorrect,1,1749,-1.0,121.25999999999839,6.93,,104.37999999999958,0,419,24.91
1192,2021-05-07,TeamScore,New Orleans Pelicans,68,BayesianRidge,100,111,118.66,107.6,5.0,117.6,Over,Not conclusive,107,Incorrect,1,1750,-1.0,120.25999999999839,6.87,,104.37999999999958,0,419,24.91
688,2021-05-07,TeamScore,Houston Rockets,68,BayesianRidge,100,108,105.72,116.6,5.0,108.2,Over,Not conclusive,133,Correct,1,1751,0.83,121.08999999999838,6.92,,104.37999999999958,0,419,24.91
1507,2021-05-07,TeamScore,Phoenix Suns,68,BayesianRidge,100,109,114.47,109.3,5.0,115.7,Over,Not conclusive,128,Correct,1,1752,0.83,121.91999999999838,6.96,,104.37999999999958,0,419,24.91
499,2021-05-07,TeamScore,Denver Nuggets,68,BayesianRidge,100,109,111.09,103.3,2.0,111.9,Over,Not conclusive,120,Correct,1,1753,0.83,122.74999999999838,7.0,,104.37999999999958,0,419,24.91
247,2021-05-07,TeamScore,Charlotte Hornets,68,BayesianRidge,100,110,106.6,116.5,6.0,108.0,Under,Not conclusive,122,Incorrect,1,1754,-1.0,121.74999999999838,6.94,,104.37999999999958,0,419,24.91
1129,2021-05-07,TeamScore,Minnesota Timberwolves,68,BayesianRidge,100,105,120.03,107.5,7.0,119.3,Over,Prediction is OVER 105,112,Correct,1,1755,0.83,122.57999999999838,6.98,0.83,105.20999999999958,1,420,25.05
